dose,cv_iiv,AUC_E,Cmax,herg_rate,caco_rate,composite_score,constraints_met,efficacy_score,safety_score
144.73684210526315,0.42499999999999993,22.690557264062505,14.43663889341843,1.0,0.9499811804354844,-9.082373945524596,False,1.512703817604167,0.02500940978225774
144.73684210526315,0.44999999999999996,22.690557264062505,14.43663889341843,1.0,0.960903374509171,-9.084558384339335,False,1.512703817604167,0.019548312745414576
144.73684210526315,0.475,22.690557264062505,14.43663889341843,1.0,0.9713504321223448,-9.08664779586197,False,1.512703817604167,0.014324783938827634
144.73684210526315,0.5,22.690557264062505,14.43663889341843,1.0,0.981366472586634,-9.088651003954826,False,1.512703817604167,0.009316763706682996
152.6315789473684,0.15,23.864767125930037,15.224091923968524,1.0,0.7591644736686012,-8.99724220969652,False,1.5909844750620024,0.12041776316569941
152.6315789473684,0.175,23.864767125930037,15.224091923968524,1.0,0.7829341460060293,-9.001996144164005,False,1.5909844750620024,0.10853292699698536
152.6315789473684,0.19999999999999998,23.864767125930037,15.224091923968524,1.0,0.8041251097870556,-9.00623433692021,False,1.5909844750620024,0.09793744510647218
152.6315789473684,0.22499999999999998,23.864767125930037,15.224091923968524,1.0,0.8232924413897565,-9.01006780324075,False,1.5909844750620024,0.08835377930512167
152.6315789473684,0.25,23.864767125930037,15.224091923968524,1.0,0.8408250200251454,-9.013574318967828,False,1.5909844750620024,0.07958748998742737
152.6315789473684,0.27499999999999997,23.864767125930037,15.224091923968524,1.0,0.8570065936864557,-9.01681063370009,False,1.5909844750620024,0.07149670315677215
152.6315789473684,0.3,23.864767125930037,15.224091923968524,1.0,0.8720509820753121,-9.019819511377861,False,1.5909844750620024,0.06397450896234402
152.6315789473684,0.32499999999999996,23.864767125930037,15.224091923968524,1.0,0.8861235868463281,-9.022634032332064,False,1.5909844750620024,0.056938206576836015
152.6315789473684,0.35,23.864767125930037,15.224091923968524,1.0,0.8993551655881342,-9.025280348080425,False,1.5909844750620024,0.05032241720593289
152.6315789473684,0.375,23.864767125930037,15.224091923968524,1.0,0.9118509987340097,-9.0277795147096,False,1.5909844750620024,0.04407450063299523
152.6315789473684,0.39999999999999997,23.864767125930037,15.224091923968524,1.0,0.9236971908242009,-9.030148753127639,False,1.5909844750620024,0.03815140458789956
152.6315789473684,0.42499999999999993,23.864767125930037,15.224091923968524,1.0,0.9349651227639979,-9.032402339515599,False,1.5909844750620024,0.03251743861800105
152.6315789473684,0.44999999999999996,23.864767125930037,15.224091923968524,1.0,0.9457146731059062,-9.03455224958398,False,1.5909844750620024,0.027142663447046855
152.6315789473684,0.475,23.864767125930037,15.224091923968524,1.0,0.9559965973218638,-9.036608634427171,False,1.5909844750620024,0.02200170133906809
152.6315789473684,0.5,23.864767125930037,15.224091923968524,1.0,0.9658543173432336,-9.038580178431445,False,1.5909844750620024,0.01707284132838316
160.5263157894737,0.15,25.03594277574301,16.011544954518623,1.0,0.7477653276655895,-8.948115354503397,False,1.6690628517162007,0.12611733616720522
160.5263157894737,0.175,25.03594277574301,16.011544954518623,1.0,0.771178089248081,-8.952797906819896,False,1.6690628517162007,0.11441095537595958
160.5263157894737,0.19999999999999998,25.03594277574301,16.011544954518623,1.0,0.7920508625730693,-8.956972461484893,False,1.6690628517162007,0.10397456871346533
160.5263157894737,0.22499999999999998,25.03594277574301,16.011544954518623,1.0,0.8109303893337293,-8.960748366837025,False,1.6690628517162007,0.09453480533313541
160.5263157894737,0.25,25.03594277574301,16.011544954518623,1.0,0.8281997095704363,-8.964202230884368,False,1.6690628517162007,0.08590014521478184
160.5263157894737,0.27499999999999997,25.03594277574301,16.011544954518623,1.0,0.8441383106913796,-8.967389951108556,False,1.6690628517162007,0.07793084465431022
160.5263157894737,0.3,25.03594277574301,16.011544954518623,1.0,0.8589568018132815,-8.970353649332935,False,1.6690628517162007,0.0705215990933592
160.5263157894737,0.32499999999999996,25.03594277574301,16.011544954518623,1.0,0.8728181010214169,-8.973125909174563,False,1.6690628517162007,0.06359094948929156
160.5263157894737,0.35,25.03594277574301,16.011544954518623,1.0,0.8858510025290273,-8.975732489476085,False,1.6690628517162007,0.05707449873548631
160.5263157894737,0.375,25.03594277574301,16.011544954518623,1.0,0.8981592059432706,-8.978194130158935,False,1.6690628517162007,0.050920397028364706
160.5263157894737,0.39999999999999997,25.03594277574301,16.011544954518623,1.0,0.9098275229116674,-8.980527793552612,False,1.6690628517162007,0.04508623854416638
160.5263157894737,0.42499999999999993,25.03594277574301,16.011544954518623,1.0,0.9209262625278127,-8.982747541475842,False,1.6690628517162007,0.03953686873609363
160.5263157894737,0.44999999999999996,25.03594277574301,16.011544954518623,1.0,0.93151440424476,-8.984865169819232,False,1.6690628517162007,0.03424279787762008
160.5263157894737,0.475,25.03594277574301,16.011544954518623,1.0,0.9416419414215517,-8.98689067725459,False,1.6690628517162007,0.029179029289224223
160.5263157894737,0.5,25.03594277574301,16.011544954518623,1.0,0.9513516439925824,-8.988832617768796,False,1.6690628517162007,0.024324178003708785
168.42105263157896,0.15,26.20424083521454,16.79899798506872,1.0,0.7370726258905446,-8.899244891769527,False,1.7469493890143029,0.13146368705472766
168.42105263157896,0.175,26.20424083521454,16.79899798506872,1.0,0.7601505957033864,-8.903860485732096,False,1.7469493890143029,0.11992470214830675
168.42105263157896,0.19999999999999998,26.20424083521454,16.79899798506872,1.0,0.7807248979277168,-8.907975346176961,False,1.7469493890143029,0.10963755103614159
168.42105263157896,0.22499999999999998,26.20424083521454,16.79899798506872,1.0,0.7993344561008575,-8.91169725781159,False,1.7469493890143029,0.10033277194957124
168.42105263157896,0.25,26.20424083521454,16.79899798506872,1.0,0.8163568329660054,-8.915101733184619,False,1.7469493890143029,0.09182158351699732
168.42105263157896,0.27499999999999997,26.20424083521454,16.79899798506872,1.0,0.8320675193893927,-8.918243870469297,False,1.7469493890143029,0.08396624030530364
168.42105263157896,0.3,26.20424083521454,16.79899798506872,1.0,0.8466741128738136,-8.921165189166182,False,1.7469493890143029,0.07666294356309322
168.42105263157896,0.32499999999999996,26.20424083521454,16.79899798506872,1.0,0.8603372018505252,-8.923897806961524,False,1.7469493890143029,0.06983139907473745
168.42105263157896,0.35,26.20424083521454,16.79899798506872,1.0,0.8731837388344963,-8.926467114358317,False,1.7469493890143029,0.06340813058275185
168.42105263157896,0.375,26.20424083521454,16.79899798506872,1.0,0.8853159405759875,-8.928893554706615,False,1.7469493890143029,0.05734202971200619
168.42105263157896,0.39999999999999997,26.20424083521454,16.79899798506872,1.0,0.8968174059547963,-8.931193847782378,False,1.7469493890143029,0.05159129702260179
168.42105263157896,0.42499999999999993,26.20424083521454,16.79899798506872,1.0,0.9077574386766748,-8.933381854326754,False,1.7469493890143029,0.046121280661662656
168.42105263157896,0.44999999999999996,26.20424083521454,16.79899798506872,1.0,0.9181941748155047,-8.935469201554518,False,1.7469493890143029,0.04090291259224765
168.42105263157896,0.475,26.20424083521454,16.79899798506872,1.0,0.9281768928481873,-8.937465745161056,False,1.7469493890143029,0.03591155357590636
168.42105263157896,0.5,26.20424083521454,16.79899798506872,1.0,0.9377477511186396,-8.939379916815145,False,1.7469493890143029,0.031126124440680192
176.31578947368422,0.15,27.369802876088745,17.586451015618817,1.0,0.7270124256875755,-8.850610370093966,False,1.824653525072583,0.1364937871562122
176.31578947368422,0.175,27.369802876088745,17.586451015618817,1.0,0.749775407548837,-8.855162966466217,False,1.824653525072583,0.1251122962255815
176.31578947368422,0.19999999999999998,27.369802876088745,17.586451015618817,1.0,0.770068894027008,-8.859221663761852,False,1.824653525072583,0.11496555298649602
176.31578947368422,0.22499999999999998,27.369802876088745,17.586451015618817,1.0,0.7884244529681402,-8.862892775550078,False,1.824653525072583,0.10578777351592983
176.31578947368422,0.25,27.369802876088745,17.586451015618817,1.0,0.8052144938148572,-8.866250783719423,False,1.824653525072583,0.09739275309257134
176.31578947368422,0.27499999999999997,27.369802876088745,17.586451015618817,1.0,0.8207107472974549,-8.869350034415941,False,1.824653525072583,0.08964462635127257
176.31578947368422,0.3,27.369802876088745,17.586451015618817,1.0,0.8351179774497222,-8.872231480446395,False,1.824653525072583,0.08244101127513892
176.31578947368422,0.32499999999999996,27.369802876088745,17.586451015618817,1.0,0.848594580854092,-8.874926801127268,False,1.824653525072583,0.075702709572954
176.31578947368422,0.35,27.369802876088745,17.586451015618817,1.0,0.8612657772685806,-8.877461040410166,False,1.824653525072583,0.06936711136570972
176.31578947368422,0.375,27.369802876088745,17.586451015618817,1.0,0.8732323883014564,-8.879854362616742,False,1.824653525072583,0.06338380584927172
176.31578947368422,0.39999999999999997,27.369802876088745,17.586451015618817,1.0,0.88457687180321,-8.882123259317092,False,1.824653525072583,0.05771156409839495
176.31578947368422,0.42499999999999993,27.369802876088745,17.586451015618817,1.0,0.8953675855630986,-8.88428140206907,False,1.824653525072583,0.05231620721845065
176.31578947368422,0.44999999999999996,27.369802876088745,17.586451015618817,1.0,0.9056618721639399,-8.886340259389238,False,1.824653525072583,0.047169063918029996
176.31578947368422,0.475,27.369802876088745,17.586451015618817,1.0,0.9155083374876614,-8.888309552453983,False,1.824653525072583,0.04224583125616932
176.31578947368422,0.5,27.369802876088745,17.586451015618817,1.0,0.9249485644648967,-8.89019759784943,False,1.824653525072583,0.03752571776755165
184.21052631578948,0.15,28.532757476089735,18.37390404616891,1.0,0.7175214067065191,-8.802193982297714,False,1.9021838317393156,0.1412392966467404
184.21052631578948,0.175,28.532757476089735,18.37390404616891,1.0,0.7399872218546995,-8.80668714532735,False,1.9021838317393156,0.13000638907265027
184.21052631578948,0.19999999999999998,28.532757476089735,18.37390404616891,1.0,0.7600157804464261,-8.810692857045696,False,1.9021838317393156,0.11999210977678687
184.21052631578948,0.22499999999999998,28.532757476089735,18.37390404616891,1.0,0.778131710803283,-8.814316043117067,False,1.9021838317393156,0.11093414459835849
184.21052631578948,0.25,28.532757476089735,18.37390404616891,1.0,0.7947025606283085,-8.817630213082072,False,1.9021838317393156,0.10264871968584577
184.21052631578948,0.27499999999999997,28.532757476089735,18.37390404616891,1.0,0.8099965132550445,-8.82068900360742,False,1.9021838317393156,0.09500174337247769
184.21052631578948,0.3,28.532757476089735,18.37390404616891,1.0,0.824215659558937,-8.823532832868198,False,1.9021838317393156,0.08789217022053153
184.21052631578948,0.32499999999999996,28.532757476089735,18.37390404616891,1.0,0.8375163282829745,-8.826192966613005,False,1.9021838317393156,0.08124183585851275
184.21052631578948,0.35,28.532757476089735,18.37390404616891,1.0,0.8500221044633193,-8.828694121849075,False,1.9021838317393156,0.07498894776834031
184.21052631578948,0.375,28.532757476089735,18.37390404616891,1.0,0.8618324934999281,-8.831056199656397,False,1.9021838317393156,0.0690837532500359
184.21052631578948,0.39999999999999997,28.532757476089735,18.37390404616891,1.0,0.8730288767705975,-8.83329547631053,False,1.9021838317393156,0.0634855616147012
184.21052631578948,0.42499999999999993,28.532757476089735,18.37390404616891,1.0,0.8836787196657034,-8.835425444889552,False,1.9021838317393156,0.05816064016714828
184.21052631578948,0.44999999999999996,28.532757476089735,18.37390404616891,1.0,0.8938386161707598,-8.837457424190562,False,1.9021838317393156,0.05308069191462006
184.21052631578948,0.475,28.532757476089735,18.37390404616891,1.0,0.9035565376264788,-8.839401008481707,False,1.9021838317393156,0.04822173118676054
184.21052631578948,0.5,28.532757476089735,18.37390404616891,1.0,0.9128735241056695,-8.841264405777544,False,1.9021838317393156,0.04356323794716532
192.10526315789474,0.15,29.69322191780754,19.161357076719007,1.0,0.7085449652877323,-8.753980116345245,False,1.979548127853836,0.14572751735613387
192.10526315789474,0.175,29.69322191780754,19.161357076719007,1.0,0.7307297253040127,-8.758417068348502,False,1.979548127853836,0.1346351373479937
192.10526315789474,0.19999999999999998,29.69322191780754,19.161357076719007,1.0,0.7505077196878691,-8.762372667225272,False,1.979548127853836,0.12474614015606544
192.10526315789474,0.22499999999999998,29.69322191780754,19.161357076719007,1.0,0.7683970134787989,-8.765950525983458,False,1.979548127853836,0.11580149326060063
192.10526315789474,0.25,29.69322191780754,19.161357076719007,1.0,0.7847605562307202,-8.769223234533843,False,1.979548127853836,0.10761972188463997
192.10526315789474,0.27499999999999997,29.69322191780754,19.161357076719007,1.0,0.7998631762107472,-8.772243758529848,False,1.979548127853836,0.10006841189462645
192.10526315789474,0.3,29.69322191780754,19.161357076719007,1.0,0.8139044360674493,-8.775052010501188,False,1.979548127853836,0.09304778196627539
192.10526315789474,0.32499999999999996,29.69322191780754,19.161357076719007,1.0,0.8270387088170725,-8.777678865051113,False,1.979548127853836,0.08648064559146373
192.10526315789474,0.35,29.69322191780754,19.161357076719007,1.0,0.8393880334041547,-8.780148729968529,False,1.979548127853836,0.08030598329792271
192.10526315789474,0.375,29.69322191780754,19.161357076719007,1.0,0.8510506703816202,-8.782481257364022,False,1.979548127853836,0.07447466480918985
192.10526315789474,0.39999999999999997,29.69322191780754,19.161357076719007,1.0,0.862106983018031,-8.784692519891305,False,1.979548127853836,0.06894650849098449
192.10526315789474,0.42499999999999993,29.69322191780754,19.161357076719007,1.0,0.8726235926883529,-8.78679584182537,False,1.979548127853836,0.0636882036558235
192.10526315789474,0.44999999999999996,29.69322191780754,19.161357076719007,1.0,0.8826563853677308,-8.788802400361245,False,1.979548127853836,0.05867180731613453
192.10526315789474,0.475,29.69322191780754,19.161357076719007,1.0,0.8922527322587828,-8.790721669739455,False,1.979548127853836,0.05387363387060862
192.10526315789474,0.5,29.69322191780754,19.161357076719007,1.0,0.9014531600087865,-8.792561755289455,False,1.979548127853836,0.04927341999560675
200.0,0.15,30.851303604685693,19.948810107269104,1.0,0.7000357133746821,-8.705954998487508,False,2.0567535736457128,0.1499821433126589
200.0,0.175,30.851303604685693,19.948810107269104,1.0,0.7219540461056703,-8.710338665033706,False,2.0567535736457128,0.13902297694716492
200.0,0.19999999999999998,30.851303604685693,19.948810107269104,1.0,0.7414945171920762,-8.714246759250987,False,2.0567535736457128,0.12925274140396192
200.0,0.22499999999999998,30.851303604685693,19.948810107269104,1.0,0.759168969985086,-8.71778164980959,False,2.0567535736457128,0.12041551500745706
200.0,0.25,30.851303604685693,19.948810107269104,1.0,0.7753359952056047,-8.721015054853693,False,2.0567535736457128,0.11233200239719765
200.0,0.27499999999999997,30.851303604685693,19.948810107269104,1.0,0.7902572406727171,-8.723999303947116,False,2.0567535736457128,0.10487137966364146
200.0,0.3,30.851303604685693,19.948810107269104,1.0,0.8041298723926732,-8.726773830291107,False,2.0567535736457128,0.09793506380366335
200.0,0.32499999999999996,30.851303604685693,19.948810107269104,1.0,0.8171064094430865,-8.72936913770119,False,2.0567535736457128,0.09144679527845678
200.0,0.35,30.851303604685693,19.948810107269104,1.0,0.829307425145037,-8.73180934084158,False,2.0567535736457128,0.08534628742748152
200.0,0.375,30.851303604685693,19.948810107269104,1.0,0.8408299999939524,-8.734113855811362,False,2.0567535736457128,0.07958500000302382
200.0,0.39999999999999997,30.851303604685693,19.948810107269104,1.0,0.8517535321378585,-8.736298562240144,False,2.0567535736457128,0.07412323393107068
200.0,0.42499999999999993,30.851303604685693,19.948810107269104,1.0,0.8621438428640905,-8.73837662438539,False,2.0567535736457128,0.06892807856795469
200.0,0.44999999999999996,30.851303604685693,19.948810107269104,1.0,0.8720561469866617,-8.740359085209905,False,2.0567535736457128,0.06397192650666916
200.0,0.475,30.851303604685693,19.948810107269104,1.0,0.8815372468049921,-8.74225530517357,False,2.0567535736457128,0.05923137659750388
200.0,0.5,30.851303604685693,19.948810107269104,1.0,0.8906271822626671,-8.744073292265107,False,2.0567535736457128,0.05468640886866649
